/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_rrs412,seawifs_rrs443,seawifs_rrs490,seawifs_rrs510,seawifs_rrs555,seawifs_rrs670,insitu_rrs_type,insitu_rrs412,insitu_rrs443,insitu_rrs490,insitu_rrs510,insitu_rrs555,insitu_rrs670
/end_header
26043,-57.45000000,-64.23000000,2001-12-31 14:10:00,ioffe01,S2001365143110.L2_MLAC.R0000021031_57S_57S_64W_63W.hdf_OCVAL_ioffe01_26043_B5.tar,0.00000000,25,3152,37.13,35.79,0.013,11.046,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26084,-57.38000000,-64.13000000,2002-02-27 16:55:00,ioffe01,S2002058153722.L2_MLAC.R0000021031_56S_57S_64W_64W.hdf_OCVAL_ioffe01_26084_B5.tar,0.00000000,25,-2567,49.25,48.63,0.016,1.874,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26055,-57.38000000,-63.56000000,2002-01-09 15:57:00,ioffe01,S2002009141531.L2_MLAC.R0000021031_57S_57S_64W_63W.hdf_OCVAL_ioffe01_26055_B5.tar,0.00000000,25,-4178,39.24,44.58,0.018,10.088,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
9366,-57.34000000,-64.24362000,2002-02-27 16:16:00,ioffe01,S2002058153722.L2_MLAC.R0000021031_56S_57S_64W_64W.hdf_OCVAL_ioffe01_9366_B5.tar,0.00000000,25,-228,49.22,48.34,0.019,1.669,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
26289,-57.33600000,-64.32700000,2002-02-27 15:57:00,ioffe01,S2002058153722.L2_MLAC.R0000021031_56S_57S_64W_64W.hdf_OCVAL_ioffe01_26289_B5.tar,8.10000000,25,912,49.22,48.15,0.013,1.590,-999,0.00828400,0.00661500,-999,-999,-999,rrs,-999,0.01050391,0.00825763,-999,-999,-999
26287,-57.19200000,-63.80100000,2002-01-09 14:58:00,ioffe01,S2002009141531.L2_MLAC.R0000021031_57S_57S_64W_63W.hdf_OCVAL_ioffe01_26287_B5.tar,18.30000000,25,-640,39.16,45.59,0.047,10.163,-999,0.01049700,0.00884600,-999,-999,0.00034500,rrs,-999,0.01068673,0.00913482,-999,-999,0.00020499
26083,-57.19000000,-64.30000000,2002-02-27 15:55:00,ioffe01,S2002058153722.L2_MLAC.R0000021031_56S_57S_64W_64W.hdf_OCVAL_ioffe01_26083_B5.tar,0.00000000,25,1030,49.07,48.05,0.018,1.269,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26054,-57.19000000,-63.81000000,2002-01-09 14:57:00,ioffe01,S2002009141531.L2_MLAC.R0000021031_57S_57S_64W_63W.hdf_OCVAL_ioffe01_26054_B5.tar,0.00000000,25,-580,39.16,45.59,0.047,10.163,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26030,-57.01000000,-64.04000000,2001-12-15 15:23:00,ioffe01,S2001349144634.L2_MLAC.R0000021031_56S_57S_64W_63W.hdf_OCVAL_ioffe01_26030_B5.tar,0.00000000,25,-334,35.13,25.63,0.104,7.482,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26286,-57.00600000,-64.04200000,2002-01-09 13:59:00,ioffe01,S2002009141531.L2_MLAC.R0000021031_57S_57S_64W_63W.hdf_OCVAL_ioffe01_26286_B5.tar,19.40000000,25,2898,39.09,46.68,0.038,10.221,-999,0.01076300,0.00918600,-999,-999,0.00048100,rrs,-999,0.01004994,0.00874757,-999,-999,0.00015675
26082,-57.00000000,-64.49000000,2002-02-27 14:55:00,ioffe01,S2002058135835.L2_MLAC.R0000021031_56S_57S_64W_64W.hdf_OCVAL_ioffe01_26082_B5.tar,0.00000000,25,-1241,53.74,55.16,0.020,1.645,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26053,-57.00000000,-64.06000000,2002-01-09 13:57:00,ioffe01,S2002009141531.L2_MLAC.R0000021031_57S_57S_64W_63W.hdf_OCVAL_ioffe01_26053_B5.tar,0.00000000,25,3018,39.09,46.68,0.038,10.221,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26288,-56.94800000,-64.69600000,2002-02-27 13:57:00,ioffe01,S2002058135835.L2_MLAC.R0000021031_56S_57S_64W_64W.hdf_OCVAL_ioffe01_26288_B5.tar,9.60000000,25,2239,53.76,55.69,0.014,1.178,-999,0.00760800,0.00617900,-999,-999,-999,rrs,-999,0.00807760,0.00620713,-999,-999,-999
26081,-56.81000000,-64.68000000,2002-02-27 13:55:00,ioffe01,S2002058135835.L2_MLAC.R0000021031_56S_57S_64W_64W.hdf_OCVAL_ioffe01_26081_B5.tar,0.00000000,25,2357,53.64,55.90,0.015,0.810,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26010,-53.12000000,-63.96000000,2001-11-15 16:30:00,ioffe01,S2001319145828.L2_MLAC.R0000021031_52S_53S_63W_63W.hdf_OCVAL_ioffe01_26010_B5.tar,0.00000000,25,-3636,35.04,23.22,0.081,8.953,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26282,-53.11700000,-63.95900000,2001-11-15 16:30:00,ioffe01,S2001319145828.L2_MLAC.R0000021031_52S_53S_63W_63W.hdf_OCVAL_ioffe01_26282_B5.tar,22.20000000,25,-3636,35.03,23.22,0.061,8.954,-999,0.00218100,0.00204200,-999,-999,0.00044700,rrs,-999,0.00147218,0.00161790,-999,-999,0.00028255
9363,-53.11700000,-63.91054000,2001-11-15 16:15:00,ioffe01,S2001319145828.L2_MLAC.R0000021031_52S_53S_63W_63W.hdf_OCVAL_ioffe01_9363_B5.tar,0.00000000,25,-2736,35.03,23.13,0.060,8.916,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
26009,-52.93000000,-63.85000000,2001-11-15 15:30:00,ioffe01,S2001319145828.L2_MLAC.R0000021031_52S_53S_63W_63W.hdf_OCVAL_ioffe01_26009_B5.tar,0.00000000,25,-39,34.84,23.19,0.137,8.913,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26281,-52.92400000,-63.85200000,2001-11-15 15:28:00,ioffe01,S2001319145828.L2_MLAC.R0000021031_52S_53S_63W_63W.hdf_OCVAL_ioffe01_26281_B5.tar,14.70000000,25,81,34.83,23.22,0.085,8.920,-999,0.00212700,0.00198100,-999,-999,0.00045900,rrs,-999,0.00166281,0.00180767,-999,-999,0.00033863
212439,-50.57030000,90.03030000,2007-02-28 08:10:00,i8si9n,S2007059055421.L2_GAC.R0000021025_50S_50S_90E_90E.hdf_OCVAL_i8si9n_212439_B5.tar,30.40000000,25,-6182,42.60,28.88,0.046,8.926,0.00647900,0.00606900,0.00524000,0.00383300,0.00200700,-999,rrs,0.00788546,0.00674838,0.00652369,0.00502135,0.00272279,-999
212321,-50.57030000,90.03070000,2007-02-28 07:59:00,i8si9n,S2007059055421.L2_GAC.R0000021025_50S_50S_90E_90E.hdf_OCVAL_i8si9n_212321_B5.tar,0.00000000,25,-5522,42.60,28.88,0.046,8.926,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26005,-48.18000000,-61.14000000,2001-11-14 14:47:00,ioffe01,S2001318141556.L2_MLAC.R0000021031_47S_48S_61W_60W.hdf_OCVAL_ioffe01_26005_B5.tar,0.00000000,25,-59,32.47,55.06,0.032,8.323,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26277,-48.16400000,-61.12700000,2001-11-14 14:41:00,ioffe01,S2001318141556.L2_MLAC.R0000021031_47S_48S_61W_60W.hdf_OCVAL_ioffe01_26277_B5.tar,25.10000000,25,300,32.46,55.04,0.032,8.338,-999,0.01054600,0.01090200,-999,-999,0.00114000,rrs,-999,0.00724100,0.00870006,-999,-999,0.00072581
26309,-42.50600000,-56.36700000,2002-03-11 13:21:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26309_B5.tar,4.40000000,25,4688,42.43,55.38,0.034,4.245,-999,0.00323000,0.00330100,-999,-999,0.00015800,rrs,-999,0.00434574,0.00449321,-999,-999,0.00016901
26099,-42.45000000,-56.34000000,2002-03-11 13:39:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26099_B5.tar,0.00000000,25,3607,42.38,55.38,0.046,4.251,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26310,-42.43450000,-56.33250000,2002-03-11 13:41:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26310_B5.tar,2.50000000,25,3487,42.36,55.38,0.057,4.253,-999,0.00299100,0.00315000,-999,-999,0.00016500,rrs,-999,0.00497437,0.00486073,-999,-999,0.00014571
26311,-42.36750000,-56.30250000,2002-03-11 14:00:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26311_B5.tar,3.80000000,25,2345,42.29,55.38,0.068,4.261,-999,0.00283600,0.00303500,-999,-999,0.00017600,rrs,-999,0.00379999,0.00393960,-999,-999,0.00005258
26312,-42.29200000,-56.27050000,2002-03-11 14:21:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26312_B5.tar,1.70000000,25,1084,42.22,55.48,0.057,4.224,-999,0.00312400,0.00325400,-999,-999,0.00014800,rrs,-999,0.00510443,0.00504806,-999,-999,0.00012055
26100,-42.23000000,-56.24000000,2002-03-11 14:39:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26100_B5.tar,0.00000000,25,3,42.15,55.48,0.031,4.231,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26313,-42.20800000,-56.23300000,2002-03-11 14:43:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26313_B5.tar,1.60000000,25,-237,42.13,55.48,0.033,4.233,-999,0.00317200,0.00323200,-999,-999,0.00014600,rrs,-999,0.00437119,0.00445246,-999,-999,0.00010947
26314,-42.12550000,-56.19800000,2002-03-11 15:05:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26314_B5.tar,1.70000000,25,-1559,42.05,55.48,0.035,4.241,-999,0.00330200,0.00335900,-999,-999,0.00015700,rrs,-999,0.00454320,0.00462988,-999,-999,0.00012686
26315,-42.06050000,-56.16700000,2002-03-11 15:23:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26315_B5.tar,1.80000000,25,-2640,41.98,55.48,0.037,4.247,-999,0.00308200,0.00319500,-999,-999,0.00018300,rrs,-999,0.00427471,0.00439839,-999,-999,0.00004504
63530,-42.01633000,-57.99150000,2004-11-04 12:50:00,patex_i,S2004309144716.L2_MLAC.R0000021213_42S_42S_58W_57W.hdf_OCVAL_patex_i_63530_B5.tar,0.00000000,25,8757,26.75,47.27,0.090,3.670,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
63567,-42.01630000,-57.99150000,2004-11-04 12:50:00,patex_i,S2004309144716.L2_MLAC.R0000021213_42S_42S_58W_57W.hdf_OCVAL_patex_i_63567_B5.tar,6.40000000,25,8757,26.75,47.27,0.090,3.670,-999,0.00155500,0.00165300,-999,0.00193500,-999,rrs,-999,0.00155974,0.00188312,-999,0.00358259,-999
26101,-42.00000000,-56.14000000,2002-03-11 15:39:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26101_B5.tar,0.00000000,25,-3601,41.92,55.48,0.047,4.248,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26316,-41.99200000,-56.13500000,2002-03-11 15:42:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26316_B5.tar,1.70000000,25,-3781,41.91,55.48,0.053,4.245,-999,0.00303100,0.00319400,-999,-999,-999,rrs,-999,0.00418686,0.00435461,-999,-999,-999
9233,-41.91600000,-56.11747000,2002-03-11 15:44:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_9233_B5.tar,0.00000000,25,-3902,41.84,55.58,0.039,4.150,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
26317,-41.91450000,-56.09900000,2002-03-11 16:02:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26317_B5.tar,1.60000000,25,-4982,41.83,55.47,0.074,4.201,-999,0.00330400,0.00340700,-999,-999,0.00018300,rrs,-999,0.00469848,0.00466639,-999,-999,0.00018419
26318,-41.84050000,-56.06650000,2002-03-11 16:22:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26318_B5.tar,1.60000000,25,-6184,41.76,55.47,0.043,4.168,-999,0.00337800,0.00341300,-999,-999,0.00018800,rrs,-999,0.00482069,0.00485751,-999,-999,0.00028066
26102,-41.78000000,-56.04000000,2002-03-11 16:39:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26102_B5.tar,0.00000000,25,-7205,41.70,55.47,0.039,4.144,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
26319,-41.76950000,-56.03400000,2002-03-11 16:40:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26319_B5.tar,1.80000000,25,-7265,41.69,55.47,0.044,4.141,-999,0.00322900,0.00336700,-999,-999,0.00022700,rrs,-999,0.00623049,0.00576964,-999,-999,0.00013767
9368,-41.76700000,-56.07885000,2002-03-11 15:44:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_9368_B5.tar,0.00000000,25,-3905,41.70,55.68,0.055,4.030,-999,-999,-999,-999,-999,-999,aot,-999,-999,-999,-999,-999,-999
26320,-41.68100000,-55.99300000,2002-03-11 17:04:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26320_B5.tar,1.60000000,25,-8706,41.60,55.57,0.054,4.059,-999,0.00348400,0.00360200,-999,-999,0.00021600,rrs,-999,0.00645458,0.00588995,-999,-999,0.00014281
26321,-41.60800000,-55.96000000,2002-03-11 17:23:00,ioffe01,S2002070140628.L2_MLAC.R0000021031_41S_42S_56W_55W.hdf_OCVAL_ioffe01_26321_B5.tar,1.70000000,25,-9848,41.52,55.57,0.035,4.049,-999,0.00310000,0.00335700,-999,-999,0.00024900,rrs,-999,0.00517082,0.00523329,-999,-999,0.00032327
63564,-40.35870000,-56.37000000,2004-11-03 18:40:00,patex_i,S2004308154511.L2_MLAC.R0000021213_40S_40S_56W_56W.hdf_OCVAL_patex_i_63564_B5.tar,6.50000000,25,-8825,26.81,50.35,0.070,8.138,-999,0.00132500,0.00171400,-999,0.00200000,-999,rrs,-999,0.00227797,0.00285215,-999,0.00458792,-999
63527,-40.35867000,-56.37000000,2004-11-03 18:40:00,patex_i,S2004308154511.L2_MLAC.R0000021213_40S_40S_56W_56W.hdf_OCVAL_patex_i_63527_B5.tar,0.00000000,25,-8825,26.81,50.35,0.070,8.138,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
63563,-40.09770000,-56.20100000,2004-11-03 14:00:00,patex_i,S2004308154511.L2_MLAC.R0000021213_40S_40S_56W_56W.hdf_OCVAL_patex_i_63563_B5.tar,11.30000000,25,7970,26.61,50.75,0.053,8.513,-999,0.00173300,0.00213800,-999,0.00214600,-999,rrs,-999,0.00329506,0.00402598,-999,0.00439312,-999
63526,-40.09767000,-56.20100000,2004-11-03 14:00:00,patex_i,S2004308154511.L2_MLAC.R0000021213_40S_40S_56W_56W.hdf_OCVAL_patex_i_63526_B5.tar,0.00000000,25,7970,26.61,50.75,0.053,8.513,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
13252,-38.97600000,-55.70900000,2004-02-02 17:53:00,swao_95-04,S2004033144754.L2_MLAC.R0000021537_38S_38S_56W_55W.hdf_OCVAL_swao_95-04_13252_B5.tar,0.00000000,25,-9442,23.82,35.94,0.019,7.079,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16114,-38.97600000,-55.70900000,2004-02-02 17:53:00,swao_la_plata,S2004033144754.L2_MLAC.R0000021538_38S_38S_56W_55W.hdf_OCVAL_swao_la_plata_16114_B5.tar,0.00000000,25,-9442,23.82,35.94,0.019,7.079,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
13251,-38.78500000,-56.08600000,2004-02-02 13:34:00,swao_95-04,S2004033144754.L2_MLAC.R0000021537_38S_38S_56W_55W.hdf_OCVAL_swao_95-04_13251_B5.tar,0.00000000,25,6096,23.78,37.84,0.020,7.403,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16113,-38.78500000,-56.08600000,2004-02-02 13:34:00,swao_la_plata,S2004033144754.L2_MLAC.R0000021538_38S_38S_56W_55W.hdf_OCVAL_swao_la_plata_16113_B5.tar,0.00000000,25,6096,23.78,37.84,0.020,7.403,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16095,-38.06670000,-52.33330000,2003-12-15 15:20:00,swao_la_plata,S2003349142232.L2_MLAC.R0000021538_37S_38S_52W_52W.hdf_OCVAL_swao_la_plata_16095_B5.tar,0.00000000,25,-1904,16.69,50.07,0.135,6.112,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16094,-37.85000000,-52.66670000,2003-12-15 12:30:00,swao_la_plata,S2003349142232.L2_MLAC.R0000021538_37S_38S_52W_52W.hdf_OCVAL_swao_la_plata_16094_B5.tar,0.00000000,25,8294,16.64,51.47,0.017,6.177,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
16089,-36.50000000,-54.65000000,2003-12-13 15:25:00,swao_la_plata,S2003347143928.L2_MLAC.R0000021538_36S_37S_55W_53W.hdf_OCVAL_swao_la_plata_16089_B5.tar,0.00000000,25,-1215,14.65,45.10,0.060,1.933,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
13065,-35.91100000,-53.02400000,2003-08-24 13:30:00,swao_95-04,S2003236142749.L2_MLAC.R0000021537_35S_35S_53W_53W.hdf_OCVAL_swao_95-04_13065_B5.tar,0.00000000,25,5532,47.63,38.92,0.063,7.010,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12951,-35.91100000,-53.02400000,2003-08-24 13:30:00,swao_95-04,S2003236142749.L2_MLAC.R0000021537_35S_35S_53W_53W.hdf_OCVAL_swao_95-04_12951_B5.tar,10.20000000,25,5532,47.63,38.92,0.063,7.010,-999,-999,0.00162500,-999,-999,-999,rrs,-999,-999,0.00155715,-999,-999,-999
16023,-35.91100000,-53.02400000,2003-08-24 13:30:00,swao_la_plata,S2003236142749.L2_MLAC.R0000021538_35S_35S_53W_53W.hdf_OCVAL_swao_la_plata_16023_B5.tar,0.00000000,25,5532,47.63,38.92,0.063,7.010,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
45215,-35.77869000,117.53027000,2001-12-08 06:14:00,mipot_2003,S2001342031441.L2_MLAC.R0000021085_35S_35S_115E_117E.hdf_OCVAL_mipot_2003_45215_B5.tar,0.00000000,25,-9252,13.90,27.96,0.063,6.440,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
45213,-35.75293000,117.44702000,2001-12-08 05:54:00,mipot_2003,S2001342031441.L2_MLAC.R0000021085_35S_35S_115E_117E.hdf_OCVAL_mipot_2003_45213_B5.tar,0.00000000,25,-8052,13.91,28.34,0.014,6.464,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
45211,-35.72742000,117.36231000,2001-12-08 05:34:00,mipot_2003,S2001342031441.L2_MLAC.R0000021085_35S_35S_115E_117E.hdf_OCVAL_mipot_2003_45211_B5.tar,0.00000000,25,-6853,13.90,28.73,0.015,6.469,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
45209,-35.69592000,117.25464000,2001-12-08 05:08:00,mipot_2003,S2001342031441.L2_MLAC.R0000021085_35S_35S_115E_117E.hdf_OCVAL_mipot_2003_45209_B5.tar,0.00000000,25,-5293,13.91,29.27,0.047,6.515,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
13066,-35.68400000,-53.35000000,2003-08-24 16:54:00,swao_95-04,S2003236142749.L2_MLAC.R0000021537_35S_35S_53W_53W.hdf_OCVAL_swao_95-04_13066_B5.tar,0.00000000,25,-6711,47.45,40.74,0.062,6.762,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12952,-35.68400000,-53.35000000,2003-08-24 16:54:00,swao_95-04,S2003236142749.L2_MLAC.R0000021537_35S_35S_53W_53W.hdf_OCVAL_swao_95-04_12952_B5.tar,6.90000000,25,-6711,47.45,40.74,0.062,6.762,-999,-999,0.00268500,-999,-999,-999,rrs,-999,-999,0.00288202,-999,-999,-999
16024,-35.68400000,-53.35000000,2003-08-24 16:54:00,swao_la_plata,S2003236142749.L2_MLAC.R0000021538_35S_35S_53W_53W.hdf_OCVAL_swao_la_plata_16024_B5.tar,0.00000000,25,-6711,47.45,40.74,0.062,6.762,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
45207,-35.66846000,117.17236000,2001-12-08 04:48:00,mipot_2003,S2001342031441.L2_MLAC.R0000021085_35S_35S_115E_117E.hdf_OCVAL_mipot_2003_45207_B5.tar,0.00000000,25,-4093,13.91,29.67,0.057,6.527,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210271,-35.16440000,-72.72030000,2004-12-11 18:54:00,biosope3,S2004346165259.L2_MLAC.R0000020578_35S_35S_72W_72W.hdf_OCVAL_biosope3_210271_B5.tar,2.00000000,25,-5800,14.06,45.89,0.051,10.143,0.00191200,0.00228300,0.00268400,0.00240200,0.00169900,0.00020400,rrs,0.00286656,0.00266387,0.00314815,0.00281856,0.00181649,0.00023521
57668,-35.16410000,-72.72010000,2004-12-11 18:49:00,biosope3,S2004346165259.L2_MLAC.R0000020578_35S_35S_72W_72W.hdf_OCVAL_biosope3_57668_B5.tar,0.00000000,25,-5500,14.06,45.89,0.051,10.143,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
23360,-35.08430000,-51.67310000,1999-05-03 14:22:00,amt8,S1999123150120.L2_MLAC.R0000020355_34S_35S_52W_50W.hdf_OCVAL_amt8_23360_B5.tar,0.90000000,25,4339,50.81,49.49,0.038,7.091,0.00482300,0.00469500,0.00400200,0.00244700,0.00112600,-999,rrs,0.00561702,0.00552764,0.00459031,0.00299377,0.00143627,-999
23835,-35.08170000,-51.67020000,1999-05-03 14:00:00,amt8,S1999123150120.L2_MLAC.R0000020355_34S_35S_52W_50W.hdf_OCVAL_amt8_23835_B5.tar,0.00000000,25,5659,50.82,49.59,0.035,7.101,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
23868,-34.86670000,-51.20000000,1999-05-03 17:05:00,amt8,S1999123150120.L2_MLAC.R0000020355_34S_35S_52W_50W.hdf_OCVAL_amt8_23868_B5.tar,0.00000000,25,-5446,50.63,51.20,0.023,7.142,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
13006,-34.17400000,-52.68200000,2002-05-22 18:15:00,swao_95-04,S2002142144337.L2_MLAC.R0000021537_33S_34S_53W_52W.hdf_OCVAL_swao_95-04_13006_B5.tar,0.00000000,25,-10509,54.63,25.01,0.062,1.390,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
12910,-34.17400000,-52.68200000,2002-05-22 18:15:00,swao_95-04,S2002142144337.L2_MLAC.R0000021537_33S_34S_53W_52W.hdf_OCVAL_swao_95-04_12910_B5.tar,17.60000000,25,-10509,54.63,25.01,0.062,1.390,-999,-999,0.00097900,-999,-999,-999,rrs,-999,-999,0.00086867,-999,-999,-999
15982,-34.17400000,-52.68200000,2002-05-22 18:15:00,swao_la_plata,S2002142144337.L2_MLAC.R0000021538_33S_34S_53W_52W.hdf_OCVAL_swao_la_plata_15982_B5.tar,0.00000000,25,-10509,54.63,25.01,0.062,1.390,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
23685,-34.13440000,18.24970000,2002-10-22 11:07:00,bencal02,S2002295103053.L2_MLAC.R0000020561_34S_34S_18E_18E.hdf_OCVAL_bencal02_23685_B5.tar,0.00000000,25,-526,23.85,46.97,0.107,5.592,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
23473,-34.13430000,18.24990000,2002-10-22 11:12:00,bencal02,S2002295103053.L2_MLAC.R0000020561_34S_34S_18E_18E.hdf_OCVAL_bencal02_23473_B5.tar,1.20000000,25,-826,23.85,46.97,0.107,5.592,-0.00057200,0.00030900,0.00143600,0.00161400,0.00189700,-999,rrs,0.00278158,0.00248261,0.00356237,0.00349661,0.00286621,-999
57646,-34.02490000,-73.35620000,2004-12-06 17:12:00,biosope3,S2004341164653.L2_MLAC.R0000020578_34S_34S_73W_73W.hdf_OCVAL_biosope3_57646_B5.tar,0.00000000,25,-55,12.82,35.31,0.048,7.120,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
57266,-34.02450000,-73.35780000,2004-12-06 17:15:00,f04_biosope_bs,S2004341164653.L2_MLAC.R0000020875_34S_34S_73W_73W.hdf_OCVAL_f04_biosope_bs_57266_B5.tar,0.00000000,25,-235,12.82,35.31,0.048,7.120,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
57548,-34.02440000,-73.35830000,2004-12-06 17:16:00,f04_biosope_vs,S2004341164653.L2_MLAC.R0000020877_34S_34S_73W_73W.hdf_OCVAL_f04_biosope_vs_57548_B5.tar,0.00000000,25,-295,12.81,35.23,0.048,7.094,-999,-999,-999,-999,-999,-999,chlor_a,-999,-999,-999,-999,-999,-999
210213,-34.02440000,-73.35830000,2004-12-06 17:16:00,f04_biosope_vs,S2004341164653.L2_MLAC.R0000020877_34S_34S_73W_73W.hdf_OCVAL_f04_biosope_vs_210213_B5.tar,3.90000000,25,-295,12.81,35.23,0.048,7.094,0.00227900,0.00250200,0.00279700,0.00263700,0.00235400,-999,rrs,0.00178191,0.00186262,0.00224890,0.00225108,0.00228170,-999
